VIV_accession,1_Chordata,2_Mammalia,3_Primates,4_Hominidae,5_Homo,6_Homo sapiens
VIV_307164,1,1,1,1,1,1
VIV_307444,0,0,0,0,0,0
VIV_307454,0,0,0,0,0,0
VIV_307461,0,0,0,0,0,0
VIV_307467,0,0,0,0,0,0
VIV_310540,1,1,1,1,1,1
VIV_310542,1,1,1,1,0,0
VIV_310907,1,1,1,1,1,1
VIV_311176,1,0,0,0,0,0
VIV_312349,1,1,0,0,0,0
VIV_31507,0,0,0,0,0,0
VIV_31598,1,1,1,1,1,1
VIV_31612,1,1,0,0,0,0
VIV_31631,1,1,1,1,1,1
VIV_31658,0,0,0,0,0,0
VIV_317858,1,0,0,0,0,0
VIV_317878,1,0,0,0,0,0
VIV_318279,1,1,1,1,1,1
VIV_318558,1,1,0,0,0,0
VIV_318592,1,0,0,0,0,0
VIV_318834,1,1,0,0,0,0
VIV_318835,1,1,0,0,0,0
VIV_318836,1,1,1,1,1,1
VIV_318842,1,0,0,0,0,0
VIV_318843,1,1,1,1,1,1
VIV_318844,1,1,0,0,0,0
VIV_318845,0,0,0,0,0,0
VIV_318848,1,1,1,1,1,1
VIV_318849,0,0,0,0,0,0
VIV_318852,1,1,1,1,1,1
VIV_319748,1,1,0,0,0,0
VIV_320432,0,0,0,0,0,0
VIV_321302,0,0,0,0,0,0
VIV_322067,1,1,0,0,0,0
VIV_324685,1,0,0,0,0,0
VIV_325676,0,0,0,0,0,0
VIV_32603,1,1,1,1,1,1
VIV_32604,1,1,1,1,1,1
VIV_32615,1,1,0,0,0,0
VIV_328614,0,0,0,0,0,0
VIV_328615,0,0,0,0,0,0
VIV_328668,0,0,0,0,0,0
VIV_329639,1,1,0,0,0,0
VIV_331642,1,1,0,0,0,0
VIV_332054,0,0,0,0,0,0
VIV_332097,1,1,1,1,1,1
VIV_332937,1,1,1,1,0,0
VIV_333759,1,1,1,1,1,1
VIV_333760,1,1,1,1,1,1
VIV_333762,1,1,1,1,1,1
VIV_333763,1,1,1,1,1,1
VIV_333764,1,1,1,1,1,1
VIV_333765,1,1,1,1,1,1
VIV_333767,1,1,1,1,1,1
VIV_333769,1,1,1,1,1,1
VIV_333920,1,1,0,0,0,0
VIV_333923,1,1,1,1,1,1
VIV_334203,1,1,1,1,1,1
VIV_334520,1,1,1,1,1,1
VIV_335103,1,1,1,1,1,1
VIV_335341,1,1,1,1,1,1
VIV_336486,1,0,0,0,0,0
VIV_336959,1,1,1,1,1,1
VIV_337042,1,1,1,1,1,1
VIV_337043,1,1,1,1,1,1
VIV_337052,1,1,0,0,0,0
VIV_337054,1,1,1,1,1,1
VIV_33706,1,1,0,0,0,0
VIV_33708,1,1,0,0,0,0
VIV_33724,0,0,0,0,0,0
VIV_33743,1,1,1,1,1,1
VIV_33745,1,1,1,1,1,1
VIV_33746,1,1,1,1,1,1
VIV_33747,1,1,1,1,1,1
VIV_33748,1,1,1,1,1,1
VIV_33756,1,1,0,0,0,0
VIV_33757,1,1,1,1,1,1
VIV_338079,1,1,1,1,1,1
VIV_338323,1,1,1,1,1,1
VIV_338478,1,1,1,1,1,1
VIV_338903,1,1,0,0,0,0
VIV_340016,1,1,1,1,1,1
VIV_340017,1,1,1,1,1,1
VIV_340187,1,1,0,0,0,0
VIV_340907,1,1,1,1,1,1
VIV_340921,0,0,0,0,0,0
VIV_341053,1,1,1,1,1,1
VIV_341721,0,0,0,0,0,0
VIV_342409,0,0,0,0,0,0
VIV_344970,1,1,0,0,0,0
VIV_344971,1,1,0,0,0,0
VIV_345198,0,0,0,0,0,0
VIV_345201,0,0,0,0,0,0
VIV_345250,1,0,0,0,0,0
VIV_345585,0,0,0,0,0,0
VIV_348013,1,1,1,1,1,1
VIV_348014,1,1,0,0,0,0
VIV_348296,1,0,0,0,0,0
VIV_349370,1,0,0,0,0,0
VIV_349563,1,0,0,0,0,0
VIV_349564,1,0,0,0,0,0
VIV_352236,1,1,1,1,1,1
VIV_352248,0,0,0,0,0,0
VIV_35243,1,1,1,0,0,0
VIV_35244,1,1,0,0,0,0
VIV_35246,1,1,1,0,0,0
VIV_35250,1,0,0,0,0,0
VIV_35252,1,1,0,0,0,0
VIV_35254,0,0,0,0,0,0
VIV_35258,1,1,0,0,0,0
VIV_35265,1,1,0,0,0,0
VIV_35269,1,1,0,0,0,0
VIV_35279,1,1,1,1,1,1
VIV_35297,1,0,0,0,0,0
VIV_35304,1,1,1,1,1,1
VIV_35305,1,1,1,1,1,1
VIV_35306,1,1,1,1,1,1
VIV_35310,1,1,1,1,1,1
VIV_35312,1,1,0,0,0,0
VIV_35313,1,1,1,1,1,1
VIV_35314,1,1,0,0,0,0
VIV_35316,1,1,1,1,1,1
VIV_35318,1,1,1,1,1,1
VIV_35319,1,0,0,0,0,0
VIV_35339,1,1,0,0,0,0
VIV_35340,1,1,0,0,0,0
VIV_353765,1,1,0,0,0,0
VIV_354090,1,0,0,0,0,0
VIV_35511,1,1,1,1,1,1
VIV_35514,1,1,1,1,1,1
VIV_35515,1,1,1,1,1,1
VIV_35516,1,1,0,0,0,0
VIV_356114,1,1,1,1,1,1
VIV_35612,1,1,1,1,1,1
VIV_356862,1,1,0,0,0,0
VIV_358764,1,1,0,0,0,0
VIV_358769,1,1,0,0,0,0
VIV_359919,0,0,0,0,0,0
VIV_360397,1,1,0,0,0,0
VIV_362830,0,0,0,0,0,0
VIV_36355,0,0,0,0,0,0
VIV_36362,1,1,1,1,1,1
VIV_36363,1,1,0,0,0,0
VIV_36370,1,1,0,0,0,0
VIV_363716,0,0,0,0,0,0
VIV_363745,1,1,0,0,0,0
VIV_36427,1,1,1,1,1,1
VIV_365327,1,1,0,0,0,0
VIV_369584,1,1,0,0,0,0
VIV_37108,1,0,0,0,0,0
VIV_37124,1,1,1,1,1,1
VIV_37131,1,1,0,0,0,0
VIV_37138,0,0,0,0,0,0
VIV_37206,0,0,0,0,0,0
VIV_37296,1,1,1,1,1,1
VIV_37297,1,0,0,0,0,0
VIV_37325,1,0,0,0,0,0
VIV_373862,1,0,0,0,0,0
VIV_376849,1,1,0,0,0,0
VIV_376852,1,1,0,0,0,0
VIV_379529,0,0,0,0,0,0
VIV_379891,0,0,0,0,0,0
VIV_38012,0,0,0,0,0,0
VIV_380160,0,0,0,0,0,0
VIV_380433,1,1,0,0,0,0
VIV_380434,1,1,0,0,0,0
VIV_380435,0,0,0,0,0,0
VIV_380436,1,0,0,0,0,0
VIV_380438,1,1,0,0,0,0
VIV_380440,1,1,0,0,0,0
VIV_380442,0,0,0,0,0,0
VIV_38143,1,1,1,0,0,0
VIV_381543,1,0,0,0,0,0
VIV_38170,1,1,0,0,0,0
VIV_38251,1,0,0,0,0,0
VIV_38416,1,1,1,0,0,0
VIV_38418,1,1,1,0,0,0
VIV_38420,1,1,1,1,0,0
VIV_38430,1,1,1,1,1,1
VIV_38432,1,1,1,0,0,0
VIV_38525,1,1,1,0,0,0
VIV_38766,1,1,1,1,1,1
VIV_38767,1,1,1,1,1,1
VIV_38804,1,1,1,1,1,1
VIV_38837,1,1,1,1,1,1
VIV_389214,1,0,0,0,0,0
VIV_389230,1,1,0,0,0,0
VIV_390157,1,1,0,0,0,0
VIV_390844,0,0,0,0,0,0
VIV_390845,0,0,0,0,0,0
VIV_39101,1,1,1,1,1,1
VIV_391228,0,0,0,0,0,0
VIV_391640,0,0,0,0,0,0
VIV_392505,1,1,0,0,0,0
VIV_393767,1,1,0,0,0,0
VIV_393768,1,1,0,0,0,0
VIV_394239,1,1,0,0,0,0
VIV_39637,1,1,0,0,0,0
VIV_39640,0,0,0,0,0,0
VIV_39720,1,0,0,0,0,0
VIV_39944,1,1,0,0,0,0
VIV_40004,1,1,1,1,1,1
VIV_40012,1,1,1,1,1,1
VIV_400121,1,0,0,0,0,0
VIV_400122,1,0,0,0,0,0
VIV_40050,1,1,0,0,0,0
VIV_40051,1,1,0,0,0,0
VIV_40052,1,1,1,1,1,1
VIV_40053,1,1,1,1,1,1
VIV_40056,1,1,0,0,0,0
VIV_40057,1,1,1,1,1,1
VIV_40058,1,1,1,1,1,1
VIV_40059,1,1,1,1,1,1
VIV_40060,1,0,0,0,0,0
VIV_40061,1,1,0,0,0,0
VIV_40062,1,1,0,0,0,0
VIV_40065,1,1,0,0,0,0
VIV_40067,1,1,0,0,0,0
VIV_402584,1,1,0,0,0,0
VIV_40270,1,0,0,0,0,0
VIV_40271,1,1,1,1,1,1
VIV_40537,1,1,0,0,0,0
VIV_40538,1,1,1,1,1,1
VIV_40539,1,1,1,1,1,1
VIV_40540,1,1,1,1,1,1
VIV_405554,1,0,0,0,0,0
VIV_411854,0,0,0,0,0,0
VIV_412969,1,1,0,0,0,0
VIV_413258,1,1,1,0,0,0
VIV_415382,1,1,1,1,1,1
VIV_41678,1,0,0,0,0,0
VIV_41856,1,1,1,1,1,1
VIV_419435,0,0,0,0,0,0
VIV_419697,1,1,1,1,1,1
VIV_42005,1,1,1,1,1,1
VIV_42182,1,1,1,1,1,1
VIV_426790,1,1,0,0,0,0
VIV_426791,0,0,0,0,0,0
VIV_42764,1,1,0,0,0,0
VIV_42789,1,1,1,1,1,1
VIV_430911,0,0,0,0,0,0
VIV_432370,1,1,0,0,0,0
VIV_432587,0,0,0,0,0,0
VIV_434309,1,1,1,1,1,1
VIV_436447,0,0,0,0,0,0
VIV_436911,1,1,0,0,0,0
VIV_43761,1,0,0,0,0,0
VIV_43763,1,0,0,0,0,0
VIV_43764,1,0,0,0,0,0
VIV_439491,0,0,0,0,0,0
VIV_44024,1,1,1,1,1,1
VIV_44026,1,1,1,1,1,1
VIV_440266,1,1,1,1,1,1
VIV_44088,1,0,0,0,0,0
VIV_44130,1,1,1,1,1,1
VIV_44158,1,1,1,1,1,1
VIV_442302,1,1,0,0,0,0
VIV_442851,1,1,1,1,1,1
VIV_443876,1,1,1,0,0,0
VIV_443878,1,1,1,0,0,0
VIV_444193,1,1,0,0,0,0
VIV_445217,1,1,0,0,0,0
VIV_44561,1,1,1,1,1,1
VIV_446138,1,1,0,0,0,0
VIV_447897,0,0,0,0,0,0
VIV_449133,1,1,0,0,0,0
VIV_45219,1,1,1,1,1,1
VIV_45220,1,1,1,1,1,1
VIV_45221,1,1,0,0,0,0
VIV_45223,1,1,1,1,1,1
VIV_452475,1,1,1,0,0,0
VIV_45270,1,1,1,1,1,1
VIV_45370,1,1,0,0,0,0
VIV_45455,1,1,1,0,0,0
VIV_45767,1,1,1,1,1,1
VIV_45768,1,1,1,1,1,1
VIV_458132,0,0,0,0,0,0
VIV_459957,1,0,0,0,0,0
VIV_46015,0,0,0,0,0,0
VIV_461126,1,1,0,0,0,0
VIV_461322,1,1,0,0,0,0
VIV_46221,1,1,1,1,1,1
VIV_46242,0,0,0,0,0,0
VIV_46253,0,0,0,0,0,0
VIV_46350,1,1,1,1,1,1
VIV_463676,1,1,1,1,1,1
VIV_46473,1,1,1,1,1,1
VIV_464980,1,1,0,0,0,0
VIV_465447,1,0,0,0,0,0
VIV_46771,1,1,1,0,0,0
VIV_467989,1,1,0,0,0,0
VIV_46839,1,1,1,1,1,1
VIV_46916,1,1,0,0,0,0
VIV_46919,1,1,1,1,1,1
VIV_47000,1,1,1,1,1,1
VIV_47001,1,1,0,0,0,0
VIV_470214,1,1,0,0,0,0
VIV_471728,1,1,0,0,0,0
VIV_475879,1,0,0,0,0,0
VIV_47680,1,1,0,0,0,0
VIV_47681,1,1,1,1,1,1
VIV_47901,1,1,0,0,0,0
VIV_479058,1,1,0,0,0,0
VIV_47929,1,1,1,0,0,0
VIV_481147,1,1,1,0,0,0
VIV_481315,1,1,0,0,0,0
VIV_485241,1,0,0,0,0,0
VIV_485362,1,0,0,0,0,0
VIV_48543,1,1,1,1,1,1
VIV_48544,1,1,0,0,0,0
VIV_486494,0,0,0,0,0,0
VIV_487097,1,1,0,0,0,0
VIV_487098,0,0,0,0,0,0
VIV_487311,0,0,0,0,0,0
VIV_488241,1,1,1,1,1,1
VIV_48981,0,0,0,0,0,0
VIV_489830,0,0,0,0,0,0
VIV_490039,1,1,1,1,1,1
VIV_490110,0,0,0,0,0,0
VIV_490111,0,0,0,0,0,0
VIV_490711,0,0,0,0,0,0
VIV_491893,0,0,0,0,0,0
VIV_493803,1,1,1,1,1,1
VIV_494651,1,1,0,0,0,0
VIV_494652,1,1,0,0,0,0
VIV_49891,1,1,0,0,0,0
VIV_499556,1,1,1,1,1,1
VIV_499854,1,1,1,1,1,1
VIV_500654,1,1,0,0,0,0
VIV_502102,1,1,1,0,0,0
VIV_50290,1,1,1,0,0,0
VIV_50292,1,1,1,1,1,1
VIV_50294,1,0,0,0,0,0
VIV_50713,1,1,0,0,0,0
VIV_507488,1,1,1,1,0,0
VIV_508441,1,0,0,0,0,0
VIV_51034,0,0,0,0,0,0
VIV_511755,1,1,1,1,1,1
VIV_512169,1,1,1,1,1,1
VIV_51313,0,0,0,0,0,0
VIV_51677,0,0,0,0,0,0
VIV_518987,1,1,1,1,1,1
VIV_520973,1,1,0,0,0,0
VIV_523909,0,0,0,0,0,0
VIV_526413,1,1,0,0,0,0
VIV_530042,0,0,0,0,0,0
VIV_53182,1,1,0,0,0,0
VIV_538123,1,1,1,1,1,1
VIV_53988,0,0,0,0,0,0
VIV_540070,1,0,0,0,0,0
VIV_542343,0,0,0,0,0,0
VIV_54290,1,1,1,1,1,1
VIV_54315,1,1,1,1,1,1
VIV_548914,1,1,0,0,0,0
VIV_55096,1,1,0,0,0,0
VIV_55097,1,1,0,0,0,0
VIV_551224,0,0,0,0,0,0
VIV_552554,1,1,1,1,1,1
VIV_552592,1,1,1,1,1,1
VIV_556524,0,0,0,0,0,0
VIV_55744,1,1,0,0,0,0
VIV_559170,0,0,0,0,0,0
VIV_55987,1,0,0,0,0,0
VIV_56144,1,1,0,0,0,0
VIV_563775,1,1,0,0,0,0
VIV_565537,1,1,1,1,1,1
VIV_565995,1,1,1,1,1,1
VIV_566270,0,0,0,0,0,0
VIV_56820,1,1,0,0,0,0
VIV_568209,1,1,0,0,0,0
VIV_568715,1,1,1,1,1,1
VIV_569195,1,1,0,0,0,0
VIV_56947,0,0,0,0,0,0
VIV_572288,1,0,0,0,0,0
VIV_572289,1,0,0,0,0,0
VIV_572290,1,0,0,0,0,0
VIV_573199,1,1,0,0,0,0
VIV_573824,1,1,1,1,1,1
VIV_573900,1,1,0,0,0,0
VIV_573977,1,1,1,1,1,1
VIV_57482,1,1,1,1,1,1
VIV_57483,1,1,1,1,1,1
VIV_57579,1,1,1,1,1,1
VIV_575913,1,0,0,0,0,0
VIV_576712,1,1,0,0,0,0
VIV_576714,1,1,0,0,0,0
VIV_576948,1,1,0,0,0,0
VIV_577122,0,0,0,0,0,0
VIV_58094,0,0,0,0,0,0
VIV_585059,1,1,1,0,0,0
VIV_586420,1,1,1,1,1,1
VIV_590647,1,1,0,0,0,0
VIV_590745,1,1,0,0,0,0
VIV_59300,1,1,1,1,1,1
VIV_59301,1,1,1,1,1,1
VIV_59302,1,1,1,1,1,1
VIV_59305,1,1,1,1,1,1
VIV_59376,0,0,0,0,0,0
VIV_59563,1,1,1,1,1,1
VIV_595652,0,0,0,0,0,0
VIV_595895,0,0,0,0,0,0
VIV_59816,1,0,0,0,0,0
VIV_603003,0,0,0,0,0,0
VIV_60875,1,1,1,1,1,1
VIV_60876,1,1,1,1,1,1
VIV_60877,1,1,1,1,1,1
VIV_60879,1,1,0,0,0,0
VIV_611707,1,1,1,1,1,1
VIV_619591,1,1,1,1,1,1
VIV_62099,0,0,0,0,0,0
VIV_622438,1,0,0,0,0,0
VIV_62352,1,1,1,1,1,1
VIV_627439,1,1,1,1,1,1
VIV_629725,1,1,1,1,1,1
VIV_629726,1,1,1,1,1,1
VIV_629727,1,1,1,1,1,1
VIV_629728,0,0,0,0,0,0
VIV_629730,1,1,1,1,1,1
VIV_629735,1,1,1,1,1,1
VIV_629736,1,1,1,1,1,1
VIV_629737,1,1,0,0,0,0
VIV_629739,0,0,0,0,0,0
VIV_629740,1,1,0,0,0,0
VIV_631267,0,0,0,0,0,0
VIV_631345,0,0,0,0,0,0
VIV_63330,1,1,1,1,1,1
VIV_634772,1,1,0,0,0,0
VIV_63746,1,1,1,1,1,1
VIV_638313,1,1,1,1,1,1
VIV_638660,1,0,0,0,0,0
VIV_640862,0,0,0,0,0,0
VIV_64141,1,1,1,1,1,1
VIV_641809,1,1,1,1,1,1
VIV_642022,1,1,1,1,1,1
VIV_64279,0,0,0,0,0,0
VIV_64280,1,1,1,1,1,1
VIV_64283,1,1,0,0,0,0
VIV_64284,1,1,1,1,1,1
VIV_64285,1,1,1,1,1,1
VIV_64286,1,1,1,1,1,1
VIV_64288,1,1,1,1,1,1
VIV_64290,1,1,1,1,1,1
VIV_64292,1,1,1,1,1,1
VIV_64293,1,1,1,1,1,1
VIV_64294,1,1,0,0,0,0
VIV_64295,1,1,1,1,1,1
VIV_64296,1,1,1,1,1,1
VIV_64297,1,1,1,1,1,1
VIV_64299,1,1,0,0,0,0
VIV_64300,1,1,1,1,1,1
VIV_64303,1,1,1,1,1,1
VIV_64305,1,1,1,1,1,1
VIV_64307,1,1,1,1,1,1
VIV_64309,1,1,0,0,0,0
VIV_64310,1,1,1,1,1,1
VIV_64311,1,1,1,1,1,1
VIV_64312,1,1,1,1,1,1
VIV_643132,0,0,0,0,0,0
VIV_64314,1,1,1,1,1,1
VIV_64315,1,1,1,1,1,1
VIV_64317,1,1,1,1,1,1
VIV_64318,1,1,1,1,1,1
VIV_64319,1,1,0,0,0,0
VIV_64320,1,1,1,1,1,1
VIV_644609,1,0,0,0,0,0
VIV_644610,1,1,1,1,1,1
VIV_645687,1,1,1,1,1,1
VIV_64698,0,0,0,0,0,0
VIV_64894,1,1,0,0,0,0
VIV_648998,1,0,0,0,0,0
VIV_649187,0,0,0,0,0,0
VIV_649188,1,1,1,1,1,1
VIV_649604,1,1,1,1,1,1
VIV_651580,1,1,1,1,1,1
VIV_651733,1,1,1,1,1,1
VIV_652810,1,1,1,1,1,1
VIV_655689,1,1,0,0,0,0
VIV_655691,0,0,0,0,0,0
VIV_660955,1,1,0,0,0,0
VIV_663281,0,0,0,0,0,0
VIV_663282,0,0,0,0,0,0
VIV_666363,0,0,0,0,0,0
VIV_666961,0,0,0,0,0,0
VIV_666962,0,0,0,0,0,0
VIV_667093,1,1,0,0,0,0
VIV_667516,0,0,0,0,0,0
VIV_66834,0,0,0,0,0,0
VIV_67082,1,1,1,0,0,0
VIV_673457,1,1,1,1,1,1
VIV_673515,0,0,0,0,0,0
VIV_67585,0,0,0,0,0,0
VIV_67603,1,1,0,0,0,0
VIV_682382,1,1,1,1,1,1
VIV_683172,1,1,1,1,1,1
VIV_683173,1,1,1,1,1,1
VIV_683174,1,1,1,1,1,1
VIV_68347,0,0,0,0,0,0
VIV_68416,1,1,1,0,0,0
VIV_685443,1,0,0,0,0,0
VIV_686262,1,1,1,0,0,0
VIV_687340,1,1,1,1,1,1
VIV_687341,1,1,1,1,1,1
VIV_687342,1,1,1,1,1,1
VIV_687343,1,1,1,1,0,0
VIV_687344,1,1,1,1,1,1
VIV_687345,1,1,1,1,1,1
VIV_687346,1,1,1,1,1,1
VIV_687347,1,1,1,1,1,1
VIV_687348,1,1,1,1,1,1
VIV_687349,1,1,1,1,1,1
VIV_687350,1,1,1,1,1,1
VIV_687351,1,1,1,1,1,1
VIV_687352,1,1,1,1,1,1
VIV_687353,1,1,1,1,0,0
VIV_687354,1,1,1,1,1,1
VIV_687355,1,1,1,1,1,1
VIV_687356,1,1,1,1,1,1
VIV_687357,1,1,1,1,1,1
VIV_687358,1,1,1,1,1,1
VIV_687359,1,1,1,1,1,1
VIV_687360,1,1,1,1,1,1
VIV_687361,1,1,1,1,1,1
VIV_687362,1,1,1,1,0,0
VIV_687363,1,1,1,1,1,1
VIV_687364,1,1,1,1,1,1
VIV_687365,1,1,1,0,0,0
VIV_687366,1,1,1,1,1,1
VIV_687367,1,1,1,1,1,1
VIV_687368,1,1,1,1,1,1
VIV_687369,1,1,1,1,1,1
VIV_687370,1,1,1,1,1,1
VIV_687371,1,1,1,1,1,1
VIV_687372,1,1,1,1,1,1
VIV_687373,1,1,1,1,1,1
VIV_687374,1,1,1,1,1,1
VIV_687375,1,1,1,1,1,1
VIV_687376,1,1,1,1,1,1
VIV_687377,1,1,1,1,1,1
VIV_687379,1,1,1,1,1,1
VIV_687380,1,1,1,1,1,1
VIV_687381,1,1,0,0,0,0
VIV_687382,1,1,1,0,0,0
VIV_687383,1,1,1,0,0,0
VIV_687384,1,1,0,0,0,0
VIV_687385,1,1,0,0,0,0
VIV_687386,1,1,0,0,0,0
VIV_687387,1,1,0,0,0,0
VIV_688437,1,0,0,0,0,0
VIV_688438,1,0,0,0,0,0
VIV_688699,1,1,1,1,1,1
VIV_68876,0,0,0,0,0,0
VIV_68887,1,1,1,1,1,1
VIV_692069,1,0,0,0,0,0
VIV_693015,0,0,0,0,0,0
VIV_693998,1,1,0,0,0,0
VIV_693999,1,1,0,0,0,0
VIV_694001,1,1,0,0,0,0
VIV_694006,1,1,0,0,0,0
VIV_694007,1,1,0,0,0,0
VIV_694008,1,1,0,0,0,0
VIV_694015,1,1,0,0,0,0
VIV_694448,1,1,1,1,1,1
VIV_69576,1,1,0,0,0,0
VIV_696069,1,1,0,0,0,0
VIV_696863,1,0,0,0,0,0
VIV_698672,0,0,0,0,0,0
VIV_702718,1,1,1,1,0,0
VIV_70564,1,0,0,0,0,0
VIV_70566,1,1,0,0,0,0
VIV_70600,0,0,0,0,0,0
VIV_706525,1,1,0,0,0,0
VIV_706526,1,1,0,0,0,0
VIV_706527,1,1,0,0,0,0
VIV_707546,1,1,0,0,0,0
VIV_70793,1,0,0,0,0,0
VIV_712037,1,0,0,0,0,0
VIV_715223,1,1,0,0,0,0
VIV_717641,1,0,0,0,0,0
VIV_72003,0,0,0,0,0,0
VIV_720569,1,1,0,0,0,0
VIV_72197,1,1,1,1,1,1
VIV_72201,0,0,0,0,0,0
VIV_723802,1,1,1,1,1,1
VIV_727962,1,1,0,0,0,0
VIV_727977,1,1,1,1,1,1
VIV_740933,1,0,0,0,0,0
VIV_740934,1,0,0,0,0,0
VIV_740971,1,1,0,0,0,0
VIV_742915,1,1,1,1,1,1
VIV_742916,1,1,1,1,1,1
VIV_742917,1,1,1,1,1,1
VIV_742918,1,1,1,1,1,1
VIV_742920,1,1,1,1,0,0
VIV_742922,1,1,1,1,1,1
VIV_742923,1,1,1,1,1,1
VIV_742924,1,1,1,1,1,1
VIV_74320,0,0,0,0,0,0
VIV_743290,1,1,1,1,0,0
VIV_743300,1,1,1,1,1,1
VIV_743685,1,1,0,0,0,0
VIV_74581,1,1,0,0,0,0
VIV_746543,1,1,0,0,0,0
VIV_74660,0,0,0,0,0,0
VIV_746830,1,1,1,1,1,1
VIV_746831,1,1,1,1,1,1
VIV_746832,1,1,1,1,1,1
VIV_749224,1,1,1,1,1,1
VIV_753758,0,0,0,0,0,0
VIV_754189,1,1,0,0,0,0
VIV_75888,1,1,1,0,0,0
VIV_759701,1,1,0,0,0,0
VIV_759938,1,0,0,0,0,0
VIV_763552,1,1,0,0,0,0
VIV_764030,1,0,0,0,0,0
VIV_764599,1,1,0,0,0,0
VIV_765147,1,1,0,0,0,0
VIV_766791,1,1,0,0,0,0
VIV_767521,1,1,1,1,1,1
VIV_768738,1,1,0,0,0,0
VIV_77856,1,0,0,0,0,0
VIV_78219,0,0,0,0,0,0
VIV_78522,1,1,0,0,0,0
VIV_78540,1,0,0,0,0,0
VIV_795381,1,1,0,0,0,0
VIV_795694,1,1,0,0,0,0
VIV_79700,1,1,0,0,0,0
VIV_797418,0,0,0,0,0,0
VIV_798072,1,1,0,0,0,0
VIV_798073,1,1,0,0,0,0
VIV_798074,1,1,0,0,0,0
VIV_79889,1,1,0,0,0,0
VIV_79891,1,1,0,0,0,0
VIV_80341,1,1,0,0,0,0
VIV_80366,0,0,0,0,0,0
VIV_80935,1,1,1,1,1,1
VIV_80938,1,1,0,0,0,0
VIV_80939,1,1,1,1,1,1
VIV_80940,0,0,0,0,0,0
VIV_80941,1,1,1,1,1,1
VIV_80942,1,1,1,1,1,1
VIV_81583,0,0,0,0,0,0
VIV_82300,1,1,1,1,1,1
VIV_82676,1,1,0,0,0,0
VIV_83191,0,0,0,0,0,0
VIV_83440,1,1,0,0,0,0
VIV_84589,1,0,0,0,0,0
VIV_84739,1,0,0,0,0,0
VIV_85106,1,1,1,1,1,1
VIV_85618,1,1,1,0,0,0
VIV_85652,0,0,0,0,0,0
VIV_85655,1,0,0,0,0,0
VIV_85708,1,1,1,1,1,1
VIV_858367,1,1,1,1,1,1
VIV_862909,1,1,1,1,1,1
VIV_862943,0,0,0,0,0,0
VIV_862944,0,0,0,0,0,0
VIV_862945,1,1,1,0,0,0
VIV_864596,1,1,0,0,0,0
VIV_864686,1,1,1,1,1,1
VIV_864692,1,0,0,0,0,0
VIV_864693,1,0,0,0,0,0
VIV_864694,1,0,0,0,0,0
VIV_864695,1,0,0,0,0,0
VIV_864696,1,0,0,0,0,0
VIV_864698,1,0,0,0,0,0
VIV_871699,1,0,0,0,0,0
VIV_871700,1,0,0,0,0,0
VIV_871701,1,0,0,0,0,0
VIV_874272,1,0,0,0,0,0
VIV_878329,1,0,0,0,0,0
VIV_879096,1,1,1,1,1,1
VIV_881945,1,0,0,0,0,0
VIV_883876,1,1,0,0,0,0
VIV_884200,1,0,0,0,0,0
VIV_889389,1,0,0,0,0,0
VIV_889813,1,1,1,1,1,1
VIV_889873,1,0,0,0,0,0
VIV_89463,0,0,0,0,0,0
VIV_89623,1,0,0,0,0,0
VIV_904679,1,1,1,1,1,1
VIV_904698,1,1,0,0,0,0
VIV_904699,1,1,1,1,1,1
VIV_904722,1,1,1,0,0,0
VIV_909206,1,1,0,0,0,0
VIV_909210,1,1,1,0,0,0
VIV_909330,1,1,1,1,1,1
VIV_909331,1,1,1,1,1,1
VIV_909333,1,1,1,1,1,1
VIV_90961,1,1,1,1,1,1
VIV_912320,1,0,0,0,0,0
VIV_912967,1,1,0,0,0,0
VIV_915424,1,1,1,0,0,0
VIV_915425,1,1,1,1,1,1
VIV_915426,1,1,1,1,1,1
VIV_915427,1,1,1,1,1,1
VIV_915428,1,1,1,1,1,1
VIV_915429,1,1,1,1,1,1
VIV_92129,1,1,0,0,0,0
VIV_92395,0,0,0,0,0,0
VIV_92444,0,0,0,0,0,0
VIV_92521,0,0,0,0,0,0
VIV_928211,1,1,1,1,0,0
VIV_928214,1,1,1,1,0,0
VIV_928289,1,0,0,0,0,0
VIV_929831,1,1,1,1,1,1
VIV_930075,1,1,1,1,1,1
VIV_930275,1,1,1,1,1,1
VIV_931209,1,1,1,1,1,1
VIV_931210,1,1,1,1,1,1
VIV_931972,1,1,0,0,0,0
VIV_932662,0,0,0,0,0,0
VIV_932699,0,0,0,0,0,0
VIV_932700,0,0,0,0,0,0
VIV_93386,1,0,0,0,0,0
VIV_93465,1,0,0,0,0,0
VIV_936059,1,1,0,0,0,0
VIV_936060,1,1,0,0,0,0
VIV_936149,1,0,0,0,0,0
VIV_936308,0,0,0,0,0,0
VIV_93678,1,1,1,1,1,1
VIV_93830,1,1,1,1,1,1
VIV_93838,1,1,1,1,1,1
VIV_940834,1,1,0,0,0,0
VIV_942032,1,1,0,0,0,0
VIV_942033,1,1,0,0,0,0
VIV_942034,1,1,0,0,0,0
VIV_942035,1,1,0,0,0,0
VIV_942036,1,0,0,0,0,0
VIV_942037,1,0,0,0,0,0
VIV_943083,1,1,0,0,0,0
VIV_943342,1,1,0,0,0,0
VIV_943908,1,1,1,1,1,1
VIV_944969,1,1,1,0,0,0
VIV_945962,0,0,0,0,0,0
